0.499791 -0.21909
0.499798 -0.219087
0.499792 -0.219089
0.499765 -0.2191
0.499873 -0.219058
0.499837 -0.219072
0.499837 -0.219072
0.499825 -0.219077
0.499772 -0.219097
0.499839 -0.219072
0.499836 -0.219073
0.499853 -0.219066
0.499827 -0.219076
0.499837 -0.219072
0.499837 -0.219072
0.499829 -0.219075
0.499814 -0.219081
0.499824 -0.219077
0.499832 -0.219074
0.499835 -0.219073
0.499771 -0.219097
0.49983 -0.219075
0.499768 -0.219098
0.49983 -0.219075
0.499812 -0.219082
0.500058 -0.218988
0.49985 -0.219067
0.499772 -0.219097
0.499809 -0.219083
0.500315 -0.218891
0.4998 -0.219086
0.499813 -0.219081
0.49981 -0.219082
0.499806 -0.219084
0.499822 -0.219078
0.500194 -0.218937
0.499804 -0.219085
0.499672 -0.219135
0.499775 -0.219096
0.49983 -0.219075
0.499829 -0.219075
0.499856 -0.219065
0.499819 -0.219079
0.499815 -0.21908
0.499809 -0.219083
0.500033 -0.218998
0.499947 -0.21903
0.499988 -0.219015
0.499796 -0.219088
0.499792 -0.219089
0.499803 -0.219085
0.499767 -0.219099
0.499805 -0.219084
0.499785 -0.219092
0.499849 -0.219068
0.499813 -0.219081
0.500054 -0.21899
0.499815 -0.21908
0.499811 -0.219082
0.499768 -0.219098
0.499778 -0.219095
0.499838 -0.219072
0.499811 -0.219082
0.499741 -0.219109
0.499807 -0.219084
0.499818 -0.219079
0.499787 -0.219091
0.499756 -0.219103
0.499877 -0.219057
0.499913 -0.219043
0.499746 -0.219107
0.499819 -0.219079
0.499845 -0.219069
0.499816 -0.21908
0.499688 -0.219129
0.499803 -0.219085
0.499825 -0.219077
0.499693 -0.219127
0.499765 -0.219099
0.49982 -0.219079
0.499812 -0.219082
0.499712 -0.21912
0.499773 -0.219097
0.499819 -0.219079
0.501414 -0.21849
0.500887 -0.218681
0.500619 -0.218778
0.501283 -0.218538
0.500813 -0.218708
0.50104 -0.218626
0.500684 -0.218754
0.500679 -0.218756
0.500955 -0.218656
0.500735 -0.218736
0.501221 -0.21856
0.5015 -0.218462
0.502266 -0.218227
0.50225 -0.218232
0.502251 -0.218232
0.502281 -0.218222
0.502268 -0.218227
0.50226 -0.218229
0.50226 -0.218229
0.50239 -0.218189
0.502286 -0.218221
0.50175 -0.218385
0.502337 -0.218205
0.502301 -0.218216
0.502326 -0.218209
0.502323 -0.21821
0.502288 -0.21822
0.502298 -0.218217
0.502278 -0.218224
0.502328 -0.218208
0.502301 -0.218217
0.502268 -0.218226
0.502315 -0.218212
0.502325 -0.218209
0.502298 -0.218217
0.502281 -0.218223
0.502331 -0.218207
0.502308 -0.218214
0.502291 -0.218219
0.502423 -0.218179
0.502299 -0.218217
0.502371 -0.218195
0.502375 -0.218194
0.502041 -0.218296
0.502313 -0.218213
0.502472 -0.218164
0.502411 -0.218183
0.502337 -0.218206
0.502352 -0.218201
0.502288 -0.218221
0.502288 -0.21822
0.502319 -0.218211
0.502222 -0.218241
0.502284 -0.218222
0.502401 -0.218186
0.502311 -0.218213
0.502309 -0.218214
0.502325 -0.218209
0.502332 -0.218207
0.502092 -0.218281
0.502338 -0.218205
0.502349 -0.218202
0.502358 -0.218199
0.502313 -0.218213
0.50232 -0.21821
0.502303 -0.218216
0.502306 -0.218215
0.502312 -0.218213
0.502305 -0.218215
0.502314 -0.218213
0.50231 -0.218214
0.502304 -0.218215
0.502313 -0.218213
0.502418 -0.218181
0.502382 -0.218192
0.502333 -0.218207
0.502326 -0.218209
0.502346 -0.218203
0.50234 -0.218205
0.502342 -0.218204
0.502316 -0.218212
0.502323 -0.21821
0.50232 -0.218211
0.502359 -0.218199
0.502356 -0.218199
0.502442 -0.218173
0.502408 -0.218184
0.502345 -0.218203
0.502354 -0.2182
0.502322 -0.21821
0.501995 -0.21831
0.502344 -0.218203
0.502325 -0.218209
0.502371 -0.218195
0.502325 -0.218209
0.502367 -0.218196
0.502342 -0.218204
0.502374 -0.218194
0.502457 -0.218169
0.502405 -0.218184
0.502326 -0.218209
0.502341 -0.218204
0.502374 -0.218194
0.502374 -0.218194
0.502374 -0.218194
0.50271 -0.218099
0.507831 -0.216325
0.508048 -0.216231
0.50805 -0.21623
0.518331 -0.212558
0.5461 -0.200843
0.594672 -0.176576
0.70032 -0.110825
0.769944 0.00581725
0.699244 0.122404
0.60526 0.168743
0.554295 0.163804
0.517988 0.120248
0.502034 0.0527195
0.495018 -0.0510649
0.491694 -0.11859
0.490033 -0.163427
0.490992 -0.187204
0.493067 -0.20266
0.493066 -0.202661
0.493067 -0.20266
0.493064 -0.202661
0.493067 -0.20266
0.493063 -0.202661
0.493067 -0.20266
0.493067 -0.20266
0.493067 -0.20266
0.493062 -0.202661
0.493067 -0.20266
0.493067 -0.20266
0.493065 -0.202661
0.493065 -0.202661
0.493065 -0.202661
0.493064 -0.202661
0.493065 -0.202661
0.493064 -0.202661
0.493065 -0.202661
0.493065 -0.202661
0.493065 -0.202661
0.493065 -0.202661
0.493063 -0.202661
0.494519 -0.210316
0.49452 -0.210316
0.494519 -0.210316
0.494519 -0.210316
0.494519 -0.210316
0.494519 -0.210316
0.494519 -0.210316
0.494523 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.49452 -0.210316
0.494521 -0.210316
0.494524 -0.210316
0.494516 -0.210317
0.495442 -0.214643
0.495427 -0.214647
0.495442 -0.214643
0.495442 -0.214643
0.495442 -0.214643
0.495444 -0.214643
0.495445 -0.214643
0.495951 -0.216992
0.618414 -0.163847
0.664283 -0.136536
0.750064 0.0664556
0.752821 0.0618774
0.751295 0.0644271
0.75605 0.0557478
0.680452 -0.125616
0.604872 -0.171187
0.537045 -0.204976
0.528418 -0.208646
0.496277 -0.218317
0.496491 -0.219002
0.523894 -0.21046
0.542057 -0.202719
0.600157 -0.173694
0.68963 -0.118999
0.766637 0.0279629
0.713816 0.109976
0.56879 0.168942
0.586003 0.170629
0.707917 0.11525
0.768932 0.0164221
0.693469 -0.116127
0.597692 -0.174989
0.543679 -0.201971
0.522002 -0.211196
0.496471 -0.219514
0.496469 -0.219515
0.496505 -0.219505
0.496517 -0.219501
0.496532 -0.219497
0.496538 -0.219495
0.496573 -0.219485
0.496586 -0.219481
0.496595 -0.219479
0.496624 -0.219471
0.496626 -0.21947
0.496656 -0.219462
0.496659 -0.219461
0.496674 -0.219457
0.496675 -0.219457
0.496487 -0.219804
0.49649 -0.219803
0.496515 -0.219796
0.496517 -0.219795
0.496559 -0.219784
0.496558 -0.219784
0.49664 -0.219762
0.496656 -0.219758
0.496671 -0.219754
0.496672 -0.219754
0.496674 -0.219753
0.496712 -0.219742
0.496714 -0.219742
0.496731 -0.219737
0.496743 -0.219734
0.496755 -0.219731
0.496756 -0.219731
0.49677 -0.219727
0.49677 -0.219727
0.496785 -0.219723
0.496806 -0.219717
0.496817 -0.219714
0.496853 -0.219704
0.520829 -0.211631
0.544837 -0.201432
0.596238 -0.175753
