#R0                 Z0                 phi0               length             psiMin             turn
0.5000000000000000 -0.2400000000000000 0.0000000000000000 2.5732124405064551 0.9902481371911411 0
0.5026315789473684 -0.2400000000000000 0.0000000000000000 3.2854387925366115 0.9934055876560121 1
0.5052631578947369 -0.2400000000000000 0.0000000000000000 13.7305898618206257 0.9968213073954308 4
0.5078947368421053 -0.2400000000000000 0.0000000000000000 63.7160273172813660 0.9319234422868115 17
0.5105263157894737 -0.2400000000000000 0.0000000000000000 10.7299511050775305 0.9944966758276055 3
0.5131578947368421 -0.2400000000000000 0.0000000000000000 43.8658444292296821 0.9049681301045159 12
0.5157894736842106 -0.2400000000000000 0.0000000000000000 53.4397064063297904 0.9366581178122005 15
0.5184210526315790 -0.2400000000000000 0.0000000000000000 10.5097169852895878 0.9759912728874512 3
0.5210526315789474 -0.2400000000000000 0.0000000000000000 10.2757004482147565 0.9889774722523007 2
0.5236842105263158 -0.2400000000000000 0.0000000000000000 10.3447021882080232 1.0153872604547483 2
0.5263157894736842 -0.2400000000000000 0.0000000000000000 9.7421949319702339 1.0358446660100891 2
0.5289473684210526 -0.2400000000000000 0.0000000000000000 9.5212619556216485 1.0421727928614002 2
0.5315789473684210 -0.2400000000000000 0.0000000000000000 9.5544945326792270 1.0488294374694807 2
0.5342105263157895 -0.2400000000000000 0.0000000000000000 9.1835316440789043 1.0558298329728499 2
0.5368421052631579 -0.2400000000000000 0.0000000000000000 8.7456891213315231 1.0587553607751243 2
0.5394736842105263 -0.2400000000000000 0.0000000000000000 8.5942168707909534 1.0530583806818354 2
0.5421052631578948 -0.2400000000000000 0.0000000000000000 8.5775743409525624 1.0518882866839367 2
0.5447368421052632 -0.2400000000000000 0.0000000000000000 8.5412878216071455 1.0548721286566409 2
0.5473684210526316 -0.2400000000000000 0.0000000000000000 8.4663586667703346 1.0612950961459591 2
0.5500000000000000 -0.2400000000000000 0.0000000000000000 8.4215898935060345 1.0704158717825745 2
0.5000000000000000 -0.2400000000000000 0.3141592653589793 2.5647999934239674 0.9904304409392585 0
0.5026315789473684 -0.2400000000000000 0.3141592653589793 3.2644078979531415 0.9934821494416115 1
0.5052631578947369 -0.2400000000000000 0.3141592653589793 15.0388159365120408 0.9570291430062489 4
0.5078947368421053 -0.2400000000000000 0.3141592653589793 82.2002123727183402 0.7974317742512682 22
0.5105263157894737 -0.2400000000000000 0.3141592653589793 10.4048115215105970 0.9636900214925745 3
0.5131578947368421 -0.2400000000000000 0.3141592653589793 10.2999577512490639 1.0093564819236496 2
0.5157894736842106 -0.2400000000000000 0.3141592653589793 53.9521976416454621 0.8564000600252326 14
0.5184210526315790 -0.2400000000000000 0.3141592653589793 20.0491232865266440 0.9251512133117979 5
0.5210526315789474 -0.2400000000000000 0.3141592653589793 10.9842251897496865 0.9823319909546604 3
0.5236842105263158 -0.2400000000000000 0.3141592653589793 10.4815591760825644 0.9926752643100412 3
0.5263157894736842 -0.2400000000000000 0.3141592653589793 10.4441270467474823 1.0119789056586113 3
0.5289473684210526 -0.2400000000000000 0.3141592653589793 9.7109583870001792 1.0363374747197220 2
0.5315789473684210 -0.2400000000000000 0.3141592653589793 9.1768971128793773 1.0505494352989231 2
0.5342105263157895 -0.2400000000000000 0.3141592653589793 9.0277324357910320 1.0575666941118644 2
0.5368421052631579 -0.2400000000000000 0.3141592653589793 9.0693920788971756 1.0649195626257062 2
0.5394736842105263 -0.2400000000000000 0.3141592653589793 9.2105566736293802 1.0726237462354482 2
0.5421052631578948 -0.2400000000000000 0.3141592653589793 9.2451720344296007 1.0657231569902688 2
0.5447368421052632 -0.2400000000000000 0.3141592653589793 9.1257170094729716 1.0675702160375986 2
0.5473684210526316 -0.2400000000000000 0.3141592653589793 8.9909658264483863 1.0724559415204074 2
0.5500000000000000 -0.2400000000000000 0.3141592653589793 8.9211629337538714 1.0760585681650439 2
0.5000000000000000 -0.2400000000000000 0.6283185307179586 2.5545389386993111 0.9903529921575084 0
0.5026315789473684 -0.2400000000000000 0.6283185307179586 3.2638376621416585 0.9934240241761894 1
0.5052631578947369 -0.2400000000000000 0.6283185307179586 50.7132142917623412 0.8898612406484683 14
0.5078947368421053 -0.2400000000000000 0.6283185307179586 11.1734996968368119 1.0005385936393072 3
0.5105263157894737 -0.2400000000000000 0.6283185307179586 10.5955613453559909 0.9567447272853598 3
0.5131578947368421 -0.2400000000000000 0.6283185307179586 10.5853660304257211 1.0030824697508895 3
0.5157894736842106 -0.2400000000000000 0.6283185307179586 9.5704421815424343 1.0139120260987944 2
0.5184210526315790 -0.2400000000000000 0.6283185307179586 46.6532111725487724 0.8884322442285645 12
0.5210526315789474 -0.2400000000000000 0.6283185307179586 17.2636881934886084 0.9654127075384692 4
0.5236842105263158 -0.2400000000000000 0.6283185307179586 20.7948468714569898 0.9905240392840037 5
0.5263157894736842 -0.2400000000000000 0.6283185307179586 11.1887209186569692 0.9980998710368499 3
0.5289473684210526 -0.2400000000000000 0.6283185307179586 10.7820104170018940 1.0074108344098007 3
0.5315789473684210 -0.2400000000000000 0.6283185307179586 9.8930283861573578 1.0286276144229665 2
0.5342105263157895 -0.2400000000000000 0.6283185307179586 9.1162438004310182 1.0492060582310314 2
0.5368421052631579 -0.2400000000000000 0.6283185307179586 8.8314798017494756 1.0652802535267984 2
0.5394736842105263 -0.2400000000000000 0.6283185307179586 8.8671864242671674 1.0744179631438260 2
0.5421052631578948 -0.2400000000000000 0.6283185307179586 8.9108010772897348 1.0834504564111325 2
0.5447368421052632 -0.2400000000000000 0.6283185307179586 8.8722330887198027 1.0923945828925730 2
0.5473684210526316 -0.2400000000000000 0.6283185307179586 8.7975533149412346 1.1012829504277133 2
0.5500000000000000 -0.2400000000000000 0.6283185307179586 8.7384774542124983 1.1101505430250722 2
0.5000000000000000 -0.2400000000000000 0.9424777960769379 2.5502595447580823 0.9903079831745113 0
0.5026315789473684 -0.2400000000000000 0.9424777960769379 3.2773818760361171 0.9934238453538898 1
0.5052631578947369 -0.2400000000000000 0.9424777960769379 14.3577322840049941 0.9546385267673025 4
0.5078947368421053 -0.2400000000000000 0.9424777960769379 11.1765933676907228 0.9908400767614235 3
0.5105263157894737 -0.2400000000000000 0.9424777960769379 12.2857889146676698 0.9662540353915109 3
0.5131578947368421 -0.2400000000000000 0.9424777960769379 10.1907536952138464 0.9720962881063534 2
0.5157894736842106 -0.2400000000000000 0.9424777960769379 10.4447265569051293 1.0137984653510947 3
0.5184210526315790 -0.2400000000000000 0.9424777960769379 9.3608386724062793 1.0188295314153721 2
0.5210526315789474 -0.2400000000000000 0.9424777960769379 122.1333056008493401 0.7942136102010275 33
0.5236842105263158 -0.2400000000000000 0.9424777960769379 37.2493778105264113 0.8906457774434192 10
0.5263157894736842 -0.2400000000000000 0.9424777960769379 17.6164369680888946 0.9624999677856899 4
0.5289473684210526 -0.2400000000000000 0.9424777960769379 19.2252246910843247 0.9417072978209627 5
0.5315789473684210 -0.2400000000000000 0.9424777960769379 23.9940740852159067 0.9558026627323456 7
0.5342105263157895 -0.2400000000000000 0.9424777960769379 10.3086039510852085 1.0143096818041579 2
0.5368421052631579 -0.2400000000000000 0.9424777960769379 9.2776238288858082 1.0414305464351070 2
0.5394736842105263 -0.2400000000000000 0.9424777960769379 8.7565897076670005 1.0587816726728849 2
0.5421052631578948 -0.2400000000000000 0.9424777960769379 8.8237893680145305 1.0764550567828723 2
0.5447368421052632 -0.2400000000000000 0.9424777960769379 9.1942712618329931 1.0890383864566018 2
0.5473684210526316 -0.2400000000000000 0.9424777960769379 9.3656054981121226 1.0985273019841633 2
0.5500000000000000 -0.2400000000000000 0.9424777960769379 9.3410333352435959 1.1081673320928416 2
0.5000000000000000 -0.2400000000000000 1.2566370614359172 2.5557469025490605 0.9902959323670448 0
0.5026315789473684 -0.2400000000000000 1.2566370614359172 3.2999897614556373 0.9934459575899265 1
0.5052631578947369 -0.2400000000000000 1.2566370614359172 13.3787827290187362 0.9452605870314952 3
0.5078947368421053 -0.2400000000000000 1.2566370614359172 10.9019165300418983 0.9626824296881401 3
0.5105263157894737 -0.2400000000000000 1.2566370614359172 132.0050962528535194 0.7919333520577299 35
0.5131578947368421 -0.2400000000000000 1.2566370614359172 10.3330214667434834 0.9630060398562534 3
0.5157894736842106 -0.2400000000000000 1.2566370614359172 10.3198729864563372 0.9912272357241942 2
0.5184210526315790 -0.2400000000000000 1.2566370614359172 10.2545915657927722 1.0188308703246465 2
0.5210526315789474 -0.2400000000000000 1.2566370614359172 9.3335854736435699 1.0241587358920103 2
0.5236842105263158 -0.2400000000000000 1.2566370614359172 11.0146600294974757 1.0045317861952159 3
0.5263157894736842 -0.2400000000000000 1.2566370614359172 185.8848971374072789 0.7898703880426559 49
0.5289473684210526 -0.2400000000000000 1.2566370614359172 184.7734431615764095 0.7911241845200412 49
0.5315789473684210 -0.2400000000000000 1.2566370614359172 17.1671510872860189 0.9649083299165192 4
0.5342105263157895 -0.2400000000000000 1.2566370614359172 18.0855628964972652 0.9839788531829664 5
0.5368421052631579 -0.2400000000000000 1.2566370614359172 11.3448476471079420 1.0012607478067925 3
0.5394736842105263 -0.2400000000000000 1.2566370614359172 9.5357511263864865 1.0347026736772391 2
0.5421052631578948 -0.2400000000000000 1.2566370614359172 8.8092115172220424 1.0541988108193343 2
0.5447368421052632 -0.2400000000000000 1.2566370614359172 8.6213663739774340 1.0687851582760739 2
0.5473684210526316 -0.2400000000000000 1.2566370614359172 8.9795972369825598 1.0843281318555884 2
0.5500000000000000 -0.2400000000000000 1.2566370614359172 9.2579723823634357 1.1000852360942754 2
0.5000000000000000 -0.2400000000000000 1.5707963267948966 2.5669855868302682 0.9902860190613988 0
0.5026315789473684 -0.2400000000000000 1.5707963267948966 3.3133647814771017 0.9934462776444380 1
0.5052631578947369 -0.2400000000000000 1.5707963267948966 13.2790205607050353 0.9449885167219824 3
0.5078947368421053 -0.2400000000000000 1.5707963267948966 11.0273452560075143 0.9508313282938803 3
0.5105263157894737 -0.2400000000000000 1.5707963267948966 10.5865400619993846 1.0046649043626783 3
0.5131578947368421 -0.2400000000000000 1.5707963267948966 13.0600401408363744 0.9710453652923234 3
0.5157894736842106 -0.2400000000000000 1.5707963267948966 10.1242908287443907 0.9710533665001480 2
0.5184210526315790 -0.2400000000000000 1.5707963267948966 10.3889943231004054 1.0020223622559206 3
0.5210526315789474 -0.2400000000000000 1.5707963267948966 10.1233866665991474 1.0241719137962262 2
0.5236842105263158 -0.2400000000000000 1.5707963267948966 9.6638214599337449 1.0298446006050763 2
0.5263157894736842 -0.2400000000000000 1.5707963267948966 8.9836386472620742 1.0357712356232531 2
0.5289473684210526 -0.2400000000000000 1.5707963267948966 10.2443356510395969 1.0127529103284927 2
0.5315789473684210 -0.2400000000000000 1.5707963267948966 114.2254194278114028 0.8057529202900887 31
0.5342105263157895 -0.2400000000000000 1.5707963267948966 25.1486177358603769 0.9342035544068528 7
0.5368421052631579 -0.2400000000000000 1.5707963267948966 26.6538158723914975 0.9562682153434851 7
0.5394736842105263 -0.2400000000000000 1.5707963267948966 11.7705303764475460 0.9992790731168575 3
